,date,time,data_set,is_down_sample,down_sample_amount,n_points,n_clusters,clustering_algorithm,classification_metrics,f1,jaccard,precision,recall,mean_abs,mean_sqr,clustering_metrics,db,rand
0,2022-08-30,00:24:29,raw,True,0.075,136979,100,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4295658329400661,0.27353316805649464,0.7277633419948031,0.3047116913549251,0.07059476270085195,0.07059476270085195,"['db', 'rand']",0.8365568829353975,0.1683710515252336
4,2022-08-30,00:24:29,raw,True,0.075,136979,101,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4321480196588609,0.2756306239858386,0.6990273101384212,0.3127458364716713,0.07169712145657363,0.07169712145657363,"['db', 'rand']",0.8286387096031822,0.16823616386148438
8,2022-08-30,00:24:29,raw,True,0.075,136979,102,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.43162419032629096,0.2752045700169832,0.7800875273522976,0.2983513264708344,0.06854335336073412,0.06854335336073412,"['db', 'rand']",0.8278318573400812,0.16840407483628206
12,2022-08-30,00:24:29,raw,True,0.075,136979,103,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4221830985915493,0.26757420218701183,0.7065409546258102,0.3010293748430831,0.07187963118434212,0.07187963118434212,"['db', 'rand']",0.8257381413083179,0.1681335974929463
16,2022-08-30,00:24:29,raw,True,0.075,136979,104,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.3618671926364235,0.22090223149783272,0.8439129101502607,0.23031216001339025,0.07085757670883858,0.07085757670883858,"['db', 'rand']",0.8381050942970819,0.16811990583909114
20,2022-08-30,00:24:29,raw,True,0.075,136979,105,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4292590171727376,0.2732844064462435,0.7401639344262295,0.3022847100175747,0.07012023740865388,0.07012023740865388,"['db', 'rand']",0.8267947528476085,0.16807246956517274
24,2022-08-30,00:24:29,raw,True,0.075,136979,106,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4077597924131966,0.2560918826633556,0.7788529620014161,0.2761737383881496,0.06998153001554983,0.06998153001554983,"['db', 'rand']",0.8379289564800586,0.1679582206980358
28,2022-08-30,00:24:29,raw,True,0.075,136979,107,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4321151984511133,0.2756039206606468,0.7798645992574798,0.29885346054063106,0.0685214521934019,0.0685214521934019,"['db', 'rand']",0.8255912750410279,0.1679403766407553
32,2022-08-30,00:24:29,raw,True,0.075,136979,108,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.3638156597199395,0.2223561555769849,0.8482526057633354,0.23156749518788186,0.07064586542462713,0.07064586542462713,"['db', 'rand']",0.8263712068149501,0.16766969826464256
36,2022-08-30,00:24:29,raw,True,0.075,136979,109,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4273149279257268,0.2717104241106105,0.7908659281030974,0.2927441626914386,0.06844844830229453,0.06844844830229453,"['db', 'rand']",0.837578658783831,0.16767320994271134
40,2022-08-30,00:24:29,raw,True,0.075,136979,110,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.42814643919616296,0.2723831595210506,0.7797434763379035,0.2950874550171563,0.06876236503405632,0.06876236503405632,"['db', 'rand']",0.8374654756787013,0.16759853436706448
44,2022-08-30,00:24:29,raw,True,0.075,136979,111,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.3634815639531076,0.2221066111733632,0.8358433734939759,0.23223700728094396,0.0709524817672782,0.0709524817672782,"['db', 'rand']",0.8350874657206621,0.16744414268663074
48,2022-08-30,00:24:29,raw,True,0.075,136979,112,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.36974789915966383,0.2268041237113402,0.7917582417582417,0.2411917315256507,0.0717263230130166,0.0717263230130166,"['db', 'rand']",0.8347818722680583,0.16739880659765669
52,2022-08-30,00:24:29,raw,True,0.075,136979,113,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4232329440688384,0.26841818040071724,0.7968062948391575,0.2881412670516361,0.06850685141518043,0.06850685141518043,"['db', 'rand']",0.8433286099631553,0.16745815230484104
56,2022-08-30,00:24:29,raw,True,0.075,136979,114,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4315296437815851,0.2751277013752456,0.8185644143090952,0.29299522972633696,0.0673387891574621,0.0673387891574621,"['db', 'rand']",0.8315721092624411,0.16724833846732265
60,2022-08-30,00:24:29,raw,True,0.075,136979,115,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4323173328466265,0.27576839490841354,0.7916666666666666,0.2973470583312411,0.06811993079231123,0.06811993079231123,"['db', 'rand']",0.8215823221469889,0.16713005061079786
64,2022-08-30,00:24:29,raw,True,0.075,136979,116,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4587520448702968,0.2976497346474602,0.7598219469711631,0.3285630596702653,0.06763080472189167,0.06763080472189167,"['db', 'rand']",0.83706496333377,0.1672367523280188
68,2022-08-30,00:24:29,raw,True,0.075,136979,117,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4216581662910687,0.2671526264372135,0.7235904742519845,0.29751443635450664,0.0711933946079326,0.0711933946079326,"['db', 'rand']",0.8305478359734326,0.16687965245533673
72,2022-08-30,00:24:29,raw,True,0.075,136979,118,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4236136840805236,0.2687245377624569,0.8080094228504122,0.2870533099004101,0.06814183195964345,0.06814183195964345,"['db', 'rand']",0.8365986703141092,0.16696703306798627
76,2022-08-30,00:24:29,raw,True,0.075,136979,119,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4501127884782231,0.2904164800716525,0.7286516853932584,0.32563394426311826,0.0694047992758014,0.0694047992758014,"['db', 'rand']",0.8400669120483213,0.1668819479170824
80,2022-08-30,00:24:29,raw,True,0.075,136979,120,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4286762009534287,0.27281213535589266,0.7946974847042828,0.2934973637961336,0.0682440374071938,0.0682440374071938,"['db', 'rand']",0.8338931687567883,0.16682494478536986
84,2022-08-30,00:24:29,raw,True,0.075,136979,121,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4284494327192875,0.2726284738394659,0.7901012373453319,0.2939158088542974,0.06840464596763007,0.06840464596763007,"['db', 'rand']",0.8191293779244431,0.16685995934419498
88,2022-08-30,00:24:29,raw,True,0.075,136979,122,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4134552189759217,0.2606010393914288,0.7226399331662491,0.2895639802493933,0.07166791990013067,0.07166791990013067,"['db', 'rand']",0.8322072409553846,0.16653781977493853
92,2022-08-30,00:24:29,raw,True,0.075,136979,123,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4989146950293033,0.33236931530619623,0.7095230745485415,0.3847183864758557,0.0674117930485695,0.0674117930485695,"['db', 'rand']",0.8234130736647026,0.16676467737594655
96,2022-08-30,00:24:29,raw,True,0.075,136979,124,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4474657125819917,0.28821631587033336,0.7782617714167185,0.3140011716461629,0.06764540550011315,0.06764540550011315,"['db', 'rand']",0.8293747776716238,0.16653840645807985
100,2022-08-30,00:24:29,raw,True,0.075,136979,125,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4513044504781018,0.2914094062047412,0.7656719407170038,0.3199430914720897,0.06786441717343535,0.06786441717343535,"['db', 'rand']",0.8310877845373494,0.16653610961063633
104,2022-08-30,00:24:29,raw,True,0.075,136979,126,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4230815564389833,0.2682964094728801,0.7547818611648399,0.2939158088542974,0.06992312690266393,0.06992312690266393,"['db', 'rand']",0.8319467821532118,0.16639241615697611
108,2022-08-30,00:24:29,raw,True,0.075,136979,127,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4582526550489938,0.2972294108692343,0.7665881429132313,0.3268055904259771,0.06740449265945875,0.06740449265945875,"['db', 'rand']",0.8265246545984098,0.16651137373191965
112,2022-08-30,00:24:29,raw,True,0.075,136979,128,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.3758060355945319,0.2313800222328093,0.8187693172239393,0.2438697798978994,0.07066776659195935,0.07066776659195935,"['db', 'rand']",0.8344411976601727,0.1663267960100333
116,2022-08-30,00:24:29,raw,True,0.075,136979,129,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4584154970421065,0.2973664409330323,0.7466465142641224,0.3307389739727174,0.0681710335160864,0.0681710335160864,"['db', 'rand']",0.833775601929013,0.16628282131587768
120,2022-08-30,00:24:29,raw,True,0.075,136979,130,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.41418935798151385,0.2611846250787649,0.8161457051439823,0.277512762574274,0.06847764985873747,0.06847764985873747,"['db', 'rand']",0.8235587824851119,0.1661918320263115
124,2022-08-30,00:24:29,raw,True,0.075,136979,131,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4167344131073729,0.26321194407141163,0.8243443839683325,0.27885178676039835,0.06809072923586827,0.06809072923586827,"['db', 'rand']",0.8354702562272414,0.1661251420140545
128,2022-08-30,00:24:29,raw,True,0.075,136979,132,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.44404761904761897,0.28538638102524866,0.7689136260564832,0.31216001339024185,0.06818563429430789,0.06818563429430789,"['db', 'rand']",0.8382998658329042,0.16611709910409306
132,2022-08-30,00:24:29,raw,True,0.075,136979,133,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4251368136260222,0.2699515851944401,0.8013444598980065,0.2893129132144949,0.06825133779630455,0.06825133779630455,"['db', 'rand']",0.8296489091234746,0.16596317419064258
136,2022-08-30,00:24:29,raw,True,0.075,136979,134,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4498806682577566,0.29022324865280985,0.7836208688422366,0.3155075738555528,0.06730958760101913,0.06730958760101913,"['db', 'rand']",0.8443812075933094,0.166035814709143
140,2022-08-30,00:24:29,raw,True,0.075,136979,135,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4538697498820198,0.2935520793590233,0.7689386368179093,0.3219516277512763,0.06758700238722724,0.06758700238722724,"['db', 'rand']",0.8380098797630159,0.16595843457111525
144,2022-08-30,00:24:29,raw,True,0.075,136979,136,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.467690110674759,0.30521901211556385,0.8091414453366276,0.3288978157167964,0.06530928098467648,0.06530928098467648,"['db', 'rand']",0.8247390052581154,0.1659939544832785
148,2022-08-30,00:24:29,raw,True,0.075,136979,137,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4667391180003432,0.3044094605685294,0.7372605710155403,0.3414511674617123,0.06806152767942532,0.06806152767942532,"['db', 'rand']",0.8321044989068989,0.16594475272373702
152,2022-08-30,00:24:29,raw,True,0.075,136979,138,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4177112566261304,0.2639918019864417,0.819627998042095,0.2802744999581555,0.06816373312697567,0.06816373312697567,"['db', 'rand']",0.8330806950702646,0.16580585485047789
156,2022-08-30,00:24:29,raw,True,0.075,136979,139,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.42393056416615,0.26897962394776176,0.8177469504903133,0.28613273077244955,0.06783521561699239,0.06783521561699239,"['db', 'rand']",0.8357793075659979,0.16576468821967158
160,2022-08-30,00:24:29,raw,True,0.075,136979,140,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4774712643678161,0.3136041069001963,0.762062006971198,0.3476441543225374,0.06637513779484447,0.06637513779484447,"['db', 'rand']",0.8213382852470132,0.1658865643940142
164,2022-08-30,00:24:29,raw,True,0.075,136979,141,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4736478711162256,0.310313630880579,0.7578714785490701,0.3444639718804921,0.06678395958504588,0.06678395958504588,"['db', 'rand']",0.839984890858302,0.16562217282234815
168,2022-08-30,00:24:29,raw,True,0.075,136979,142,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4912420836423803,0.3255937074572682,0.7717820007171029,0.3602811950790861,0.06509756970046504,0.06509756970046504,"['db', 'rand']",0.8385756095571457,0.1656600645162297
172,2022-08-30,00:24:29,raw,True,0.075,136979,143,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4513715710723192,0.2914653784219002,0.776824034334764,0.3181019332161687,0.06745559538323392,0.06745559538323392,"['db', 'rand']",0.8282422027169994,0.16553388788197862
176,2022-08-30,00:24:29,raw,True,0.075,136979,144,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4713368427141783,0.30833270264133805,0.7632071937055077,0.3409490333919156,0.06671825608304922,0.06671825608304922,"['db', 'rand']",0.8255315322329388,0.1654671088652843
180,2022-08-30,00:24:29,raw,True,0.075,136979,145,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4501204819277109,0.2904228855721393,0.8032681143840035,0.3126621474600385,0.0666379518028311,0.0666379518028311,"['db', 'rand']",0.8215286773830133,0.16563965894322086
184,2022-08-30,00:24:29,raw,True,0.075,136979,146,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4985054799070076,0.3320061933200619,0.7361451692005885,0.3768516193823751,0.0661415253433008,0.0661415253433008,"['db', 'rand']",0.8264277555118912,0.16559593154283114
188,2022-08-30,00:24:29,raw,True,0.075,136979,147,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4986140370329305,0.332102503507865,0.7385449170635572,0.3763494853125785,0.06602471911752897,0.06602471911752897,"['db', 'rand']",0.8238919513881533,0.1654583553055221
192,2022-08-30,00:24:29,raw,True,0.075,136979,148,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.5033797216699801,0.3363443145589798,0.7834158415841584,0.37082601054481545,0.06382730199519633,0.06382730199519633,"['db', 'rand']",0.8312196156027096,0.16550019837005206
196,2022-08-30,00:24:29,raw,True,0.075,136979,149,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4484412470023981,0.2890262751159196,0.7905305432255337,0.3129969035065696,0.06716357981880433,0.06716357981880433,"['db', 'rand']",0.8139531236469378,0.16533196442106862
200,2022-08-30,00:24:29,raw,True,0.075,136979,150,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4903701222575783,0.3248280452629244,0.7364185110663984,0.3675621390911373,0.06664525219194183,0.06664525219194183,"['db', 'rand']",0.8252877397796716,0.16537349932772033
204,2022-08-30,00:24:29,raw,True,0.075,136979,151,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4876637740343713,0.3224572457245725,0.7565997888067582,0.3597790610092895,0.06594441483731082,0.06594441483731082,"['db', 'rand']",0.8366588607664937,0.16527428485563242
208,2022-08-30,00:24:29,raw,True,0.075,136979,152,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.5352895752895753,0.3654576128215943,0.6954253611556982,0.4350991714787849,0.0659006125026464,0.0659006125026464,"['db', 'rand']",0.8271136786509117,0.1652675379995073
212,2022-08-30,00:24:29,raw,True,0.075,136979,153,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4444310000604997,0.2857031736154325,0.8019650655021834,0.3073897397271738,0.06703947320392177,0.06703947320392177,"['db', 'rand']",0.8163789677711313,0.16516727903103462
216,2022-08-30,00:24:29,raw,True,0.075,136979,154,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4638016911849879,0.3019152465691449,0.7530562347188264,0.3350908025776216,0.06758700238722724,0.06758700238722724,"['db', 'rand']",0.8290353464594246,0.16513336375695445
220,2022-08-30,00:24:29,raw,True,0.075,136979,155,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.5075518852548082,0.34008008736803785,0.7234009601982345,0.3909113733366809,0.06617072689974375,0.06617072689974375,"['db', 'rand']",0.8213827208051739,0.16512844474285462
224,2022-08-30,00:24:29,raw,True,0.075,136979,156,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.5184300526572934,0.34991939029752306,0.7377935723114957,0.3996150305464892,0.06476175180137103,0.06476175180137103,"['db', 'rand']",0.8252698118693206,0.16513270267249908
228,2022-08-30,00:24:29,raw,True,0.075,136979,157,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4511197372349955,0.2912553979025293,0.7875312760633861,0.3160933969369822,0.06709787631680769,0.06709787631680769,"['db', 'rand']",0.8298645886816992,0.16499775531715116
232,2022-08-30,00:24:29,raw,True,0.075,136979,158,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4867256637168141,0.3216374269005848,0.7358171041490262,0.363628755544397,0.06690076581081772,0.06690076581081772,"['db', 'rand']",0.8199086692043102,0.16503509731536414
236,2022-08-30,00:24:29,raw,True,0.075,136979,159,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4731388669895258,0.3098768164048093,0.7231881563091754,0.35157753786927776,0.06830244052007972,0.06830244052007972,"['db', 'rand']",0.8225720427001374,0.16494572289672654
240,2022-08-30,00:24:29,raw,True,0.075,136979,160,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4907302735699752,0.32514418395625794,0.7558767194845899,0.363293999497866,0.06577650588776382,0.06577650588776382,"['db', 'rand']",0.8189967657664781,0.1649771946525779
244,2022-08-30,00:24:29,raw,True,0.075,136979,161,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.5258667242682796,0.35672943072752583,0.7412087075658396,0.4074817976399699,0.06409741639229373,0.06409741639229373,"['db', 'rand']",0.8369014007649849,0.16493508361540676
248,2022-08-30,00:24:29,raw,True,0.075,136979,162,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.53232099546557,0.3626957896249461,0.7193957531708708,0.42246213072223615,0.06475445141226027,0.06475445141226027,"['db', 'rand']",0.8337737676212639,0.16488773293497722
252,2022-08-30,00:24:29,raw,True,0.075,136979,163,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.49355864145892603,0.3276321634828965,0.7397191574724172,0.3703238764750189,0.06629483351462633,0.06629483351462633,"['db', 'rand']",0.8220926370109929,0.16487678315075216
256,2022-08-30,00:24:29,raw,True,0.075,136979,164,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4762402088772846,0.3125428375599726,0.7763904653802497,0.34345970374089885,0.0659006125026464,0.0659006125026464,"['db', 'rand']",0.8277926240120763,0.16475345838922015
260,2022-08-30,00:24:29,raw,True,0.075,136979,165,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.5182781743456629,0.34978102189781024,0.7323857557695247,0.4010377437442464,0.06503186619846837,0.06503186619846837,"['db', 'rand']",0.8256501768308898,0.16475404922945494
264,2022-08-30,00:24:29,raw,True,0.075,136979,166,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.5237431664701468,0.35477781004937553,0.7282754508868684,0.40890451083772705,0.0648712576380321,0.0648712576380321,"['db', 'rand']",0.832283388403976,0.16472819967605432
268,2022-08-30,00:24:29,raw,True,0.075,136979,167,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.5161428955143701,0.34783867931359064,0.7206720672067207,0.4020420118838397,0.0657546047204316,0.0657546047204316,"['db', 'rand']",0.8131431341773873,0.16468499212553386
272,2022-08-30,00:24:29,raw,True,0.075,136979,168,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.5059778435888999,0.33866823287570663,0.7339697692919649,0.3860574106619801,0.06576190510954234,0.06576190510954234,"['db', 'rand']",0.8299323469727837,0.16462265203193854
276,2022-08-30,00:24:29,raw,True,0.075,136979,169,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.5537353202407974,0.3828727396792904,0.6746422989058555,0.4695790442714872,0.06602471911752897,0.06602471911752897,"['db', 'rand']",0.8175925734256213,0.16474897416446144
280,2022-08-30,00:24:29,raw,True,0.075,136979,170,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.5140618291112067,0.3459510221772737,0.7165943438575492,0.4007866767093481,0.06609772300863638,0.06609772300863638,"['db', 'rand']",0.8161676671475558,0.1645568806307484
284,2022-08-30,00:24:29,raw,True,0.075,136979,171,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.498070774997244,0.33162066940692897,0.7295333440981754,0.37810695455686666,0.06647734324239482,0.06647734324239482,"['db', 'rand']",0.8182725617487641,0.16456923114229174
288,2022-08-30,00:24:29,raw,True,0.075,136979,172,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.5454357489920397,0.3749822316986496,0.7132621332972827,0.4415432253745084,0.06419962183984408,0.06419962183984408,"['db', 'rand']",0.8294925696544396,0.16462458508040653
292,2022-08-30,00:24:29,raw,True,0.075,136979,173,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4965861781848459,0.3303057155516172,0.7373887240356083,0.3743409490333919,0.06620722884529745,0.06620722884529745,"['db', 'rand']",0.820804862176865,0.16444649061228184
296,2022-08-30,00:24:29,raw,True,0.075,136979,174,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.5405972812680419,0.3704236495720348,0.7249436936936937,0.43099840990877897,0.06390030588630374,0.06390030588630374,"['db', 'rand']",0.8200724195977337,0.16453096712206347
300,2022-08-30,00:24:29,raw,True,0.075,136979,175,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4998272088469071,0.333179758888121,0.8015887677812673,0.3631266214746004,0.0633965790376627,0.0633965790376627,"['db', 'rand']",0.8260217394891702,0.16451372168624406
304,2022-08-30,00:24:29,raw,True,0.075,136979,176,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.5098694854923957,0.34216431415128484,0.7169725466403761,0.39559795798811614,0.0663459362384015,0.0663459362384015,"['db', 'rand']",0.8296162420236364,0.16450244839487255
308,2022-08-30,00:24:29,raw,True,0.075,136979,177,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4989491621698382,0.3323999091803527,0.7765205091937766,0.3675621390911373,0.06439673234583403,0.06439673234583403,"['db', 'rand']",0.8309492171312919,0.16447210576956553
312,2022-08-30,00:24:29,raw,True,0.075,136979,178,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4869734878916562,0.32185390275354625,0.7746941756436005,0.35509247635785424,0.06526547865001205,0.06526547865001205,"['db', 'rand']",0.8269275774602549,0.16440235698924474
316,2022-08-30,00:24:29,raw,True,0.075,136979,179,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.5601958384332926,0.3890778019586507,0.6749646059462011,0.4787848355510922,0.06557939538177385,0.06557939538177385,"['db', 'rand']",0.8319321117711483,0.1642893037661478
320,2022-08-30,00:24:29,raw,True,0.075,136979,180,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.5300970873786408,0.3606340819022457,0.7455621301775148,0.4112478031634446,0.06360098993276342,0.06360098993276342,"['db', 'rand']",0.8177975377866015,0.16438464467984992
324,2022-08-30,00:24:29,raw,True,0.075,136979,181,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.5506616829982827,0.3799400571548059,0.6944833736781756,0.4561888024102435,0.0649442615291395,0.0649442615291395,"['db', 'rand']",0.8295359225623652,0.16440656268874035
328,2022-08-30,00:24:29,raw,True,0.075,136979,182,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4988952717631462,0.3323520753606123,0.7337124289195776,0.3779395765336012,0.06622913001262967,0.06622913001262967,"['db', 'rand']",0.8204219687542932,0.16422871295617025
332,2022-08-30,00:24:29,raw,True,0.075,136979,183,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.5557387183185658,0.38479098302182907,0.7227656438429586,0.4514185287471755,0.06295855569101833,0.06295855569101833,"['db', 'rand']",0.8281663004805508,0.16430412870764075
336,2022-08-30,00:24:29,raw,True,0.075,136979,184,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.4950649640327887,0.3289610197124648,0.7418114973262032,0.3714955226378777,0.0661050233977471,0.0661050233977471,"['db', 'rand']",0.8246748304670505,0.16413622380859508
340,2022-08-30,00:24:29,raw,True,0.075,136979,185,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.5431174089068826,0.3727942198138113,0.686979900140827,0.44907523642145786,0.06590791289175713,0.06590791289175713,"['db', 'rand']",0.8248436643051531,0.16417902971993012
344,2022-08-30,00:24:29,raw,True,0.075,136979,186,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.5463035019455253,0.3758029978586724,0.7186732186732187,0.44062264624654784,0.06384190277341782,0.06384190277341782,"['db', 'rand']",0.8273591273136081,0.16421624977673438
348,2022-08-30,00:24:29,raw,True,0.075,136979,187,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.5085078534031413,0.3409390083369899,0.7299201503053077,0.390158172231986,0.0657911066659853,0.0657911066659853,"['db', 'rand']",0.8292427513478273,0.1640680689005512
352,2022-08-30,00:24:29,raw,True,0.075,136979,188,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.5378968048805708,0.3678925035360679,0.7036385770323279,0.4353502385136832,0.06525087787179057,0.06525087787179057,"['db', 'rand']",0.8224368593232314,0.16404121237119926
