,date,time,data_set,is_down_sample,down_sample_amount,n_points,n_clusters,clustering_algorithm,classification_metrics,f1,jaccard,precision,recall,mean_abs,mean_sqr,clustering_metrics,db,rand
680,2022-08-30,01:22:12,raw,True,0.075,136979,720,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7679679484047491,0.6233343908629442,0.9226344212256398,0.65771194242196,0.034669547886902366,0.034669547886902366,"['db', 'rand']",0.8309289155990149,0.16058079350344728
684,2022-08-30,01:22:12,raw,True,0.075,136979,721,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7504495504495505,0.6005756315957786,0.9307396852930244,0.628671855385388,0.03647274399725505,0.03647274399725505,"['db', 'rand']",0.8277050632062619,0.16057232198648888
688,2022-08-30,01:22:12,raw,True,0.075,136979,722,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7707715494190286,0.6270368612561303,0.9196055684454756,0.6634027952129885,0.034421334657137224,0.034421334657137224,"['db', 'rand']",0.8272071288970573,0.16058011600380226
692,2022-08-30,01:22:12,raw,True,0.075,136979,723,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.748005488083744,0.5974510918094001,0.9521345407503234,0.6159511256172064,0.03620262960015769,0.03620262960015769,"['db', 'rand']",0.8284954655836247,0.1605600920306564
696,2022-08-30,01:22:12,raw,True,0.075,136979,724,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7534631501109194,0.6044451475124575,0.9167466410748559,0.6395514268976483,0.03650924594280875,0.03650924594280875,"['db', 'rand']",0.8286542917652067,0.16056207229944264
700,2022-08-30,01:22:12,raw,True,0.075,136979,725,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7492613551004055,0.5990550928891736,0.9327930174563592,0.6260774960247719,0.03655304827747319,0.03655304827747319,"['db', 'rand']",0.8323215906559879,0.16055801412346948
704,2022-08-30,01:22:12,raw,True,0.075,136979,726,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7418820577164366,0.5896760810595181,0.9266549648946841,0.6185454849778224,0.037545901196533775,0.037545901196533775,"['db', 'rand']",0.8298361650701362,0.16054994701709213
708,2022-08-30,01:22:12,raw,True,0.075,136979,727,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7582012164722305,0.6105668861409989,0.9377235170797878,0.6363712444556031,0.035406887187087066,0.035406887187087066,"['db', 'rand']",0.8290118780193206,0.16056434559002308
712,2022-08-30,01:22:12,raw,True,0.075,136979,728,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7567107371794872,0.6086361073068557,0.9421374236189052,0.6322704828855972,0.03546529029997299,0.03546529029997299,"['db', 'rand']",0.8340457964181153,0.16055175258136006
716,2022-08-30,01:22:12,raw,True,0.075,136979,729,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7452759635040135,0.5939759993642215,0.9218056240749876,0.6254916729433425,0.03729768796676863,0.03729768796676863,"['db', 'rand']",0.8285053154614269,0.16054978457067
720,2022-08-30,01:22:12,raw,True,0.075,136979,730,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7639637904468413,0.6180755746007012,0.8995350946819367,0.6639049292827852,0.035786507420845534,0.035786507420845534,"['db', 'rand']",0.8219723602685176,0.16056998697905908
724,2022-08-30,01:22:12,raw,True,0.075,136979,731,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7507378320244111,0.6009449827820934,0.9331012186023376,0.6280023432923257,0.03637783893881544,0.03637783893881544,"['db', 'rand']",0.8247941583476212,0.16055044874629745
728,2022-08-30,01:22:12,raw,True,0.075,136979,732,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7587967365734021,0.611339624163239,0.9439601494396016,0.6343627081764165,0.03518057512465415,0.03518057512465415,"['db', 'rand']",0.8271729986215427,0.16056480660103073
732,2022-08-30,01:22:12,raw,True,0.075,136979,733,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7529482012240633,0.6037826191046205,0.9285714285714286,0.6331910620135576,0.036246431934822125,0.036246431934822125,"['db', 'rand']",0.8232432959912239,0.16056460162434455
736,2022-08-30,01:22:12,raw,True,0.075,136979,734,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7462566978817167,0.5952228790541619,0.9290523690773068,0.6235668256757888,0.03699107162411757,0.03699107162411757,"['db', 'rand']",0.8272765925054574,0.16054399981520506
740,2022-08-30,01:22:12,raw,True,0.075,136979,735,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7514294312368341,0.6018317666907689,0.9376642883965453,0.6269143861410996,0.03618072843282547,0.03618072843282547,"['db', 'rand']",0.8264707636845425,0.16055340657160422
744,2022-08-30,01:22:12,raw,True,0.075,136979,736,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7387007103881396,0.585666476206024,0.9596094690383844,0.6004686584651435,0.037056775126114216,0.037056775126114216,"['db', 'rand']",0.8269207004347621,0.16054157185942872
748,2022-08-30,01:22:12,raw,True,0.075,136979,737,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7491429131158781,0.5989036805011746,0.903058212303696,0.6400535609674449,0.03739259302520825,0.03739259302520825,"['db', 'rand']",0.828288772120174,0.16054270514706653
752,2022-08-30,01:22:12,raw,True,0.075,136979,738,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7506223012446025,0.6007969423436611,0.9550155118924508,0.6182944179429241,0.03583761014462071,0.03583761014462071,"['db', 'rand']",0.8257577403663937,0.1605342470607178
756,2022-08-30,01:22:12,raw,True,0.075,136979,739,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7664441390143334,0.6213290887385595,0.926866912026594,0.6533601138170558,0.034735251388899026,0.034735251388899026,"['db', 'rand']",0.8276093344345403,0.16054503386556004
760,2022-08-30,01:22:12,raw,True,0.075,136979,740,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7518175480529828,0.6023298491981169,0.9281937784335424,0.6317683488158005,0.036385139327926176,0.036385139327926176,"['db', 'rand']",0.8251585261461145,0.1605361333152361
764,2022-08-30,01:22:12,raw,True,0.075,136979,741,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7477336034439098,0.5971042627194046,0.9468958440225757,0.6177922838731275,0.03636323816059396,0.03636323816059396,"['db', 'rand']",0.8240241428136957,0.1605351847517778
768,2022-08-30,01:22:12,raw,True,0.075,136979,742,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7500124124919318,0.600015888147442,0.9219970703125,0.6321031048623316,0.0367574591725739,0.0367574591725739,"['db', 'rand']",0.8252843577074067,0.1605373213912341
772,2022-08-30,01:22:12,raw,True,0.075,136979,743,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7522602201257862,0.6028983224383713,0.9109841723194098,0.6406393840488743,0.03680856189634908,0.03680856189634908,"['db', 'rand']",0.8328778404575616,0.16052536750904556
776,2022-08-30,01:22:12,raw,True,0.075,136979,744,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7620945642967465,0.6156322949368107,0.9416399901502092,0.6400535609674449,0.0348593580037816,0.0348593580037816,"['db', 'rand']",0.8244289618922656,0.1605393312926354
780,2022-08-30,01:22:12,raw,True,0.075,136979,745,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7534327768448089,0.6044060543624693,0.919247920935278,0.6382960917231567,0.0364435424408121,0.0364435424408121,"['db', 'rand']",0.8255619128022254,0.16053311153464506
784,2022-08-30,01:22:12,raw,True,0.075,136979,746,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7634258334997005,0.6173716499838553,0.9457153456164216,0.6400535609674449,0.03460384438490571,0.03460384438490571,"['db', 'rand']",0.8269259991668616,0.1605394507824249
788,2022-08-30,01:22:12,raw,True,0.075,136979,747,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7662146226415094,0.6210274790919952,0.9278828989646556,0.6525232237007281,0.034735251388899026,0.034735251388899026,"['db', 'rand']",0.8233429290887038,0.16053522930729253
792,2022-08-30,01:22:12,raw,True,0.075,136979,748,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.753392096662375,0.6043536982601097,0.9226197695573076,0.6366223114905013,0.036355937771483215,0.036355937771483215,"['db', 'rand']",0.8263040920043834,0.16052732720554866
796,2022-08-30,01:22:12,raw,True,0.075,136979,749,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7431765535300634,0.5913134065229586,0.9329877354912124,0.6175412168382292,0.03723198446477197,0.03723198446477197,"['db', 'rand']",0.8249073272268181,0.16052304646518614
800,2022-08-30,01:22:12,raw,True,0.075,136979,750,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7672472511433297,0.622385350067093,0.9163277164439281,0.6598878567244121,0.03492506150577826,0.03492506150577826,"['db', 'rand']",0.8278457727657705,0.1605330229565763
804,2022-08-30,01:22:12,raw,True,0.075,136979,751,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7490919799744772,0.598838578042847,0.9057566765578636,0.6386308477696878,0.03731958913410085,0.03731958913410085,"['db', 'rand']",0.8246991488349441,0.16051523368765602
808,2022-08-30,01:22:12,raw,True,0.075,136979,752,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7624259913428528,0.6160649674358768,0.9401226993865032,0.6412252071303038,0.0348593580037816,0.0348593580037816,"['db', 'rand']",0.8233370222533128,0.16052950594890047
812,2022-08-30,01:22:12,raw,True,0.075,136979,753,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7540200129436949,0.6051622183154867,0.9305726222659129,0.6337768850949871,0.036071222596164375,0.036071222596164375,"['db', 'rand']",0.8213805118582619,0.1605288004155225
816,2022-08-30,01:22:12,raw,True,0.075,136979,754,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7522899440510967,0.6029365079365079,0.9210717749757515,0.6357854213741736,0.036523846721030234,0.036523846721030234,"['db', 'rand']",0.8246687932471891,0.16050828803718886
820,2022-08-30,01:22:12,raw,True,0.075,136979,755,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7755681818181818,0.6334106728538283,0.93504192748317,0.6625659050966608,0.03345038290540886,0.03345038290540886,"['db', 'rand']",0.8294006492211655,0.16051851224871355
824,2022-08-30,01:22:12,raw,True,0.075,136979,756,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7606024573919937,0.6136872401662936,0.9321190042501518,0.6423968532931627,0.03527548018309376,0.03527548018309376,"['db', 'rand']",0.8264385928323141,0.16051402940965265
828,2022-08-30,01:22:12,raw,True,0.075,136979,757,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7534178720031702,0.6043868711753954,0.9230489137031191,0.6364549334672358,0.03634133699326174,0.03634133699326174,"['db', 'rand']",0.8190999558974473,0.16052340024450049
832,2022-08-30,01:22:12,raw,True,0.075,136979,758,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7654672026669282,0.6200460646493527,0.9240146762930525,0.6533601138170558,0.03492506150577826,0.03492506150577826,"['db', 'rand']",0.8185621968848094,0.16052075921103529
836,2022-08-30,01:22:12,raw,True,0.075,136979,759,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7517702401584551,0.6022691209139955,0.9205675479020132,0.6352832873043769,0.036596850612137626,0.036596850612137626,"['db', 'rand']",0.8244530517969761,0.16049954609597
840,2022-08-30,01:22:12,raw,True,0.075,136979,760,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7608157608157609,0.6139650075896781,0.9311765418635648,0.6431500543978576,0.03527548018309376,0.03527548018309376,"['db', 'rand']",0.8256272741642153,0.16050774814799726
844,2022-08-30,01:22:12,raw,True,0.075,136979,761,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7624418719699217,0.6160857051487049,0.9323653962492436,0.6449075236421458,0.035056468509771566,0.035056468509771566,"['db', 'rand']",0.8271945349912825,0.16050912926236172
848,2022-08-30,01:22:12,raw,True,0.075,136979,762,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7677729724476409,0.6230775297736415,0.9154113557358052,0.6611431918989037,0.03488855956022456,0.03488855956022456,"['db', 'rand']",0.8262750096137995,0.16050513898558208
852,2022-08-30,01:22:12,raw,True,0.075,136979,763,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7458241094787685,0.5946726572528883,0.9350321685379084,0.6203029542221107,0.036881565787456466,0.036881565787456466,"['db', 'rand']",0.8255538524406801,0.1605011004225628
856,2022-08-30,01:22:12,raw,True,0.075,136979,764,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7673343605546996,0.6225,0.944798041615667,0.6459954807933719,0.03417312142737208,0.03417312142737208,"['db', 'rand']",0.82712509344871,0.16049900876498974
860,2022-08-30,01:22:12,raw,True,0.075,136979,765,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7581608280254777,0.6105145055297323,0.9350681232355468,0.6375428906184618,0.035479891078194464,0.035479891078194464,"['db', 'rand']",0.8263424316642475,0.16049799347485147
864,2022-08-30,01:22:12,raw,True,0.075,136979,766,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7568289786223278,0.6087891091473608,0.9258990192517254,0.6399698719558122,0.03587411209017441,0.03587411209017441,"['db', 'rand']",0.8303086665999294,0.160490378425742
868,2022-08-30,01:22:12,raw,True,0.075,136979,767,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7497739829231541,0.5997107504419089,0.9375706569526442,0.6246547828270148,0.0363705385497047,0.0363705385497047,"['db', 'rand']",0.8302987473606045,0.16049054183149336
872,2022-08-30,01:22:12,raw,True,0.075,136979,768,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7639005584935501,0.6179928028788485,0.9328826653790441,0.6467486818980668,0.034873958782003084,0.034873958782003084,"['db', 'rand']",0.8245738679210298,0.16048497612287713
876,2022-08-30,01:22:12,raw,True,0.075,136979,769,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7629982451742291,0.6168125810635539,0.9516008004002,0.6367896895137668,0.0345089393264661,0.0345089393264661,"['db', 'rand']",0.8259212138126829,0.16049977025924148
880,2022-08-30,01:22:12,raw,True,0.075,136979,770,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7601252298365055,0.6130661322645291,0.9356496207487156,0.6400535609674449,0.03523897823754006,0.03523897823754006,"['db', 'rand']",0.8282245161677995,0.16049917387621535
884,2022-08-30,01:22:12,raw,True,0.075,136979,771,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7751612272816104,0.6328679696848823,0.9312125836365772,0.6639049292827852,0.03359639068762365,0.03359639068762365,"['db', 'rand']",0.8243583160205313,0.16049721119513236
888,2022-08-30,01:22:12,raw,True,0.075,136979,772,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7708905453118872,0.6271943823811044,0.9309487149117612,0.6577956314335928,0.034107417925375416,0.034107417925375416,"['db', 'rand']",0.8250623624234348,0.1605001053849312
892,2022-08-30,01:22:12,raw,True,0.075,136979,773,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7669401994987961,0.6219813501235355,0.928826469888122,0.6531090467821575,0.03462574555223793,0.03462574555223793,"['db', 'rand']",0.826258392870021,0.1604851757699563
896,2022-08-30,01:22:12,raw,True,0.075,136979,774,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7556150528038078,0.6072196987807793,0.9270072992700731,0.6377102686417273,0.0359836179268355,0.0359836179268355,"['db', 'rand']",0.8233003489019907,0.16048819435278314
900,2022-08-30,01:22:12,raw,True,0.075,136979,775,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7536639229070469,0.6047036082474226,0.9414420062695924,0.6283370993388568,0.03583030975550997,0.03583030975550997,"['db', 'rand']",0.8253308231836708,0.16047363248069293
904,2022-08-30,01:22:12,raw,True,0.075,136979,776,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7689447678684994,0.624622476553807,0.9254592557701364,0.65771194242196,0.03447973777002314,0.03447973777002314,"['db', 'rand']",0.8213832574628362,0.1604951729402217
908,2022-08-30,01:22:12,raw,True,0.075,136979,777,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7771299789329282,0.6354967948717949,0.9372488773339636,0.6637375512595196,0.03320947006475445,0.03320947006475445,"['db', 'rand']",0.8275302762641834,0.16048926080714884
912,2022-08-30,01:22:12,raw,True,0.075,136979,778,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7669352432109818,0.6219748305905131,0.9452004413387276,0.6452422796886769,0.034209623372925775,0.034209623372925775,"['db', 'rand']",0.8253655351265529,0.16049645897439682
916,2022-08-30,01:22:12,raw,True,0.075,136979,779,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7685476226113854,0.6240985333441375,0.95156906350383,0.6445727675956147,0.03386650508472101,0.03386650508472101,"['db', 'rand']",0.8298021691672584,0.16048278469506058
920,2022-08-30,01:22:12,raw,True,0.075,136979,780,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7662122687439145,0.6210243863941283,0.9159585612850658,0.6585488325382878,0.035056468509771566,0.035056468509771566,"['db', 'rand']",0.8296469242678786,0.16046823113715736
924,2022-08-30,01:22:12,raw,True,0.075,136979,781,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7658710508071704,0.6205761977369393,0.9379017586416009,0.6471671269562307,0.03451623971557684,0.03451623971557684,"['db', 'rand']",0.8230511056365859,0.16047475905302588
928,2022-08-30,01:22:12,raw,True,0.075,136979,782,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7605479996028988,0.6136163396075289,0.9346102232524094,0.641141518118671,0.03521707707020784,0.03521707707020784,"['db', 'rand']",0.8300259800817358,0.16047366488470366
932,2022-08-30,01:22:12,raw,True,0.075,136979,783,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7526305139619587,0.6033741584881175,0.9514004348382146,0.6225625575361955,0.03569890275151666,0.03569890275151666,"['db', 'rand']",0.8212960680670804,0.1604714700459386
936,2022-08-30,01:22:12,raw,True,0.075,136979,784,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7622028758681405,0.6157736684052474,0.9170295398375896,0.6521047786425642,0.03549449185641595,0.03549449185641595,"['db', 'rand']",0.8214302610567817,0.16046757314387405
940,2022-08-30,01:22:12,raw,True,0.075,136979,785,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7663980463980463,0.6212685089872516,0.9202439596528268,0.656623985270734,0.03491776111666752,0.03491776111666752,"['db', 'rand']",0.8199306142599044,0.16047700175166202
944,2022-08-30,01:22:12,raw,True,0.075,136979,786,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7587196358779005,0.6112395376644081,0.9278799612778316,0.6417273412001004,0.03560399769307704,0.03560399769307704,"['db', 'rand']",0.8252248847351441,0.16046576992463318
948,2022-08-30,01:22:12,raw,True,0.075,136979,787,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7462096242584049,0.5951629863301787,0.9467318579516212,0.6157837475939409,0.03653844749925171,0.03653844749925171,"['db', 'rand']",0.8221577932349736,0.1604594760851052
952,2022-08-30,01:22:12,raw,True,0.075,136979,788,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7669312040508302,0.6219695174919055,0.9168800931315484,0.6591346556197172,0.034946962673110475,0.034946962673110475,"['db', 'rand']",0.8272728740299966,0.16046749341295294
956,2022-08-30,01:22:12,raw,True,0.075,136979,789,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7704596687248849,0.6266241530490235,0.9295258365850776,0.6578793204452256,0.0341950225947043,0.0341950225947043,"['db', 'rand']",0.8228586564635658,0.16047150703341134
960,2022-08-30,01:22:12,raw,True,0.075,136979,790,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7628979143798023,0.616681455190772,0.944643519090572,0.6398024939325466,0.03469144905423459,0.03469144905423459,"['db', 'rand']",0.8240894022036406,0.16045775376929902
964,2022-08-30,01:22:12,raw,True,0.075,136979,791,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7743649183811456,0.6318070769958232,0.9154961744889802,0.6709348062599381,0.034107417925375416,0.034107417925375416,"['db', 'rand']",0.8292417960080902,0.16046479833727256
968,2022-08-30,01:22:12,raw,True,0.075,136979,792,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7721777202845912,0.6289002350271496,0.9521472392638036,0.6494267302703155,0.03342848173807664,0.03342848173807664,"['db', 'rand']",0.8220160824939352,0.1604607062649987
972,2022-08-30,01:22:12,raw,True,0.075,136979,793,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7601805514669807,0.6131381084289672,0.9186529111822602,0.6483387731190895,0.035684301973295175,0.035684301973295175,"['db', 'rand']",0.8232561763390295,0.16046378667126704
976,2022-08-30,01:22:12,raw,True,0.075,136979,794,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7778154188646372,0.6364140334204482,0.9221941703006656,0.6725248974809608,0.03351608640740551,0.03351608640740551,"['db', 'rand']",0.8252709347695151,0.16045911793551312
980,2022-08-30,01:22:12,raw,True,0.075,136979,795,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7722321731132303,0.6289724785111585,0.9159393661001378,0.6675035567829944,0.034348330766029826,0.034348330766029826,"['db', 'rand']",0.82255663522159,0.16045532378827201
984,2022-08-30,01:22:12,raw,True,0.075,136979,796,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7546064067544077,0.6059180092518743,0.9280478866357196,0.6357854213741736,0.036071222596164375,0.036071222596164375,"['db', 'rand']",0.8297017148224864,0.16044108542332822
988,2022-08-30,01:22:12,raw,True,0.075,136979,797,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7601366404277441,0.6130809774796359,0.9305454545454546,0.6424805423047953,0.035370385241533374,0.035370385241533374,"['db', 'rand']",0.8259188216470654,0.16045267092307922
992,2022-08-30,01:22:12,raw,True,0.075,136979,798,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7559889130865175,0.6077027134558765,0.9251362810417928,0.6391329818394845,0.03599091831594624,0.03599091831594624,"['db', 'rand']",0.8248564969812935,0.16044261757875578
996,2022-08-30,01:22:12,raw,True,0.075,136979,799,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7664003156752492,0.6212714914034386,0.9332132132132132,0.6501799313750105,0.03457464282846276,0.03457464282846276,"['db', 'rand']",0.8222681802062966,0.16044920401370946
1000,2022-08-30,01:22:12,raw,True,0.075,136979,800,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7676907145322747,0.6229691876750699,0.9344537815126049,0.6514352665495021,0.034392133100694264,0.034392133100694264,"['db', 'rand']",0.8267048228824336,0.16044669174354995
1004,2022-08-30,01:22:12,raw,True,0.075,136979,801,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7470662941325882,0.5962536490431398,0.9504912099276112,0.6153653025357769,0.036348637382372484,0.036348637382372484,"['db', 'rand']",0.8292731477370614,0.1604352984294283
1008,2022-08-30,01:22:12,raw,True,0.075,136979,802,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7659885848090152,0.62073055028463,0.9182456140350878,0.6570424303288979,0.035019966564217866,0.035019966564217866,"['db', 'rand']",0.828433379236764,0.16044360995158385
1012,2022-08-30,01:22:12,raw,True,0.075,136979,803,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7677935943060498,0.6231046931407942,0.9377037305324158,0.6500125533517449,0.03429722804225465,0.03429722804225465,"['db', 'rand']",0.8238079188546495,0.16044240620654115
1016,2022-08-30,01:22:12,raw,True,0.075,136979,804,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7717898832684825,0.6283858704261048,0.9213796307049124,0.6639886182944179,0.03425342570759021,0.03425342570759021,"['db', 'rand']",0.8251527616165286,0.16044226561150784
1020,2022-08-30,01:22:12,raw,True,0.075,136979,805,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7552046665996178,0.6066898279066011,0.9460753433287136,0.6284207883504895,0.03553829419108038,0.03553829419108038,"['db', 'rand']",0.8254564609893992,0.1604362971977848
1024,2022-08-30,01:22:12,raw,True,0.075,136979,806,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7623473574924605,0.6159622912838539,0.9313843923653056,0.6452422796886769,0.03509297045532527,0.03509297045532527,"['db', 'rand']",0.8267245625537862,0.16043732954266554
1028,2022-08-30,01:22:12,raw,True,0.075,136979,807,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7618718871739237,0.6153417237533854,0.9273709483793516,0.6464976148631685,0.03525357901576154,0.03525357901576154,"['db', 'rand']",0.8284228952004266,0.1604260963299389
1032,2022-08-30,01:22:12,raw,True,0.075,136979,808,kmeans,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7766009134194928,0.634789515488483,0.925750028958647,0.6688425809691187,0.03356718913118069,0.03356718913118069,"['db', 'rand']",0.8278020925751496,0.16043908586136454
